hey,time
1720809666.9743500,1609460225837105000
1720809666.9814800,1609460225844296000
1720809666.988760,1609460225851575000
1720809666.9959600,1609460225858792000
1720809667.003520,1609460225866052000
1720809667.0103800,1609460225873249000
1720809667.0176100,1609460225880477000
1720809667.0248100,1609460225887668000
1720809667.0321700,1609460225894883000
1720809667.0398800,1609460225902057000
1720809667.0463800,1609460225909208000
1720809667.0534600,1609460225916329000
1720809667.0612100,1609460225923505000
1720809667.067790,1609460225930652000
1720809667.0751000,1609460225937902000
1720809667.0824200,1609460225945158000
1720809667.089710,1609460225952476000
1720809667.097210,1609460225959704000
1720809667.1042700,1609460225966996000
1720809667.111580,1609460225974287000
1720809667.1188600,1609460225981599000
1720809667.1260500,1609460225988815000
1720809667.1333200,1609460225996072000
1720809667.140680,1609460226003378000
1720809667.1479700,1609460226010696000
1720809667.1552600,1609460226017944000
1720809667.16327,1609460226025229000
1720809667.1697700,1609460226032527000
1720809667.1771000,1609460226039836000
1720809667.184460,1609460226047115000
1720809667.1915300,1609460226054367000
1720809667.1988600,1609460226061643000
1720809667.2061600,1609460226068938000
1720809667.2139700,1609460226076158000
1720809667.2205900,1609460226083435000
1720809667.2279600,1609460226090745000
1720809667.2352800,1609460226098058000
1720809667.2424500,1609460226105280000
1720809667.249670,1609460226112548000
1720809667.256990,1609460226119866000
1720809667.2657400,1609460226127164000
1720809667.2714900,1609460226134358000
1720809667.2787700,1609460226141621000
1720809667.2860400,1609460226148882000
1720809667.2935400,1609460226156238000
1720809667.3007300,1609460226163444000
1720809667.308050,1609460226170731000
1720809667.3158000,1609460226178013000
1720809667.3227100,1609460226185332000
1720809667.3297900,1609460226192560000
1720809667.3372900,1609460226199859000
1720809667.3444400,1609460226207189000
1720809667.3519200,1609460226214521000
1720809667.3591500,1609460226221804000
1720809667.3681100,1609460226229129000
1720809667.3737200,1609460226236438000
1720809667.3813500,1609460226243775000
1720809667.3889900,1609460226251052000
1720809667.3968800,1609460226258319000
1720809667.4034400,1609460226265614000
1720809667.4108500,1609460226272941000
1720809667.4179600,1609460226280181000
1720809667.4246500,1609460226287469000
1720809667.4319500,1609460226294742000
1720809667.4392500,1609460226302042000
1720809667.446470,1609460226309317000
1720809667.453910,1609460226316641000
1720809667.4611200,1609460226323922000
1720809667.4704200,1609460226331256000
1720809667.4756500,1609460226338483000
1720809667.483380,1609460226345803000
1720809667.4902900,1609460226353117000
1720809667.4982700,1609460226360478000
1720809667.5050900,1609460226367754000
1720809667.5123900,1609460226375065000
1720809667.5204100,1609460226382395000
1720809667.5270000,1609460226389748000
1720809667.5342800,1609460226397011000
1720809667.5416200,1609460226404261000
1720809667.5491500,1609460226411524000
1720809667.5560800,1609460226418765000
1720809667.5632600,1609460226425974000
1720809667.5822500,1609460226433194000
1720809667.5829800,1609460226440357000
1720809667.5838800,1609460226447617000
1720809667.5921900,1609460226454875000
1720809667.5994800,1609460226462150000
1720809667.606770,1609460226469430000
1720809667.614110,1609460226476778000
1720809667.6229300,1609460226484026000
1720809667.6284600,1609460226491289000
1720809667.6364900,1609460226498599000
1720809667.643300,1609460226505922000
1720809667.6503600,1609460226513151000
1720809667.6576400,1609460226520443000
1720809667.6649500,1609460226527722000
1720809667.6749600,1609460226535067000
1720809667.6799800,1609460226542359000
1720809667.68698,1609460226549659000
1720809667.6941800,1609460226556940000
1720809667.701620,1609460226564272000
1720809667.7088000,1609460226571515000
1720809667.7159800,1609460226578738000
1720809667.7363400,1609460226586029000
1720809667.7370700,1609460226593291000
1720809667.738110,1609460226600478000
1720809667.7467600,1609460226607712000
1720809667.752850,1609460226614907000
1720809667.75944,1609460226622146000
1720809667.7683000,1609460226629306000
1720809667.7760000,1609460226636514000
1720809667.780960,1609460226643715000
1720809667.7902100,1609460226650960000
1720809667.7954100,1609460226658163000
1720809667.8028400,1609460226665416000
1720809667.8121100,1609460226672703000
1720809667.8173000,1609460226680032000
1720809667.826340,1609460226687299000
1720809667.8338700,1609460226694570000
1720809667.8391300,1609460226701810000
1720809667.8463800,1609460226709087000
1720809667.8544600,1609460226716351000
1720809667.860880,1609460226723638000
1720809667.8682100,1609460226730881000
1720809667.8784200,1609460226738164000
1720809667.8826000,1609460226745356000
1720809667.8898300,1609460226752586000
1720809667.8970500,1609460226759845000
1720809667.9043900,1609460226767187000
1720809667.9119600,1609460226774404000
1720809667.9188400,1609460226781712000
1720809667.9300700,1609460226789050000
1720809667.9340300,1609460226796409000
1720809667.940950,1609460226803717000
1720809667.948230,1609460226811048000
1720809667.9556800,1609460226818354000
1720809667.9631400,1609460226825689000
1720809667.9702600,1609460226832941000
1720809667.9773900,1609460226840193000
1720809667.9867400,1609460226847473000
1720809667.9921500,1609460226854778000
1720809667.9993100,1609460226861991000
1720809668.0077500,1609460226869266000
1720809668.013740,1609460226876543000
1720809668.0212900,1609460226883887000
1720809668.0314900,1609460226891140000
1720809668.0359000,1609460226898671000
1720809668.0431600,1609460226905617000
1720809668.050060,1609460226912894000
1720809668.0575000,1609460226920251000
1720809668.0645300,1609460226927314000
1720809668.0758100,1609460226934515000
1720809668.0793200,1609460226941778000
1720809668.0862700,1609460226948997000
1720809668.096120,1609460226956222000
1720809668.1007500,1609460226963493000
1720809668.1081000,1609460226970803000
1720809668.1153000,1609460226978056000
1720809668.1225400,1609460226985292000
1720809668.134250,1609460226992585000
1720809668.1375400,1609460226999880000
1720809668.1443800,1609460227007072000
1720809668.1535500,1609460227014334000
1720809668.1589200,1609460227021639000
1720809668.1664100,1609460227028943000
1720809668.1759200,1609460227036133000
1720809668.1807600,1609460227043367000
1720809668.1883000,1609460227050598000
1720809668.1965500,1609460227057855000
1720809668.202460,1609460227065103000
1720809668.2097000,1609460227072376000
1720809668.217720,1609460227079612000
1720809668.2241300,1609460227086885000
1720809668.2313700,1609460227094123000
1720809668.2387100,1609460227101375000
1720809668.2459300,1609460227108646000
1720809668.253290,1609460227115994000
1720809668.2605100,1609460227123238000
1720809668.2678100,1609460227130542000
1720809668.2757000,1609460227137845000
1720809668.282500,1609460227145189000
1720809668.2896600,1609460227152409000
1720809668.296950,1609460227159663000
1720809668.3041500,1609460227166909000
1720809668.311440,1609460227174186000
1720809668.318610,1609460227181416000
1720809668.325770,1609460227188629000
1720809668.3330900,1609460227195892000
1720809668.34041,1609460227203208000
1720809668.3475800,1609460227210424000
1720809668.3548300,1609460227217689000
1720809668.3622300,1609460227225008000
1720809668.3695400,1609460227232359000
1720809668.377030,1609460227239631000
1720809668.3841000,1609460227246940000
1720809668.3928300,1609460227254259000
1720809668.398870,1609460227261643000
1720809668.4065500,1609460227268920000
1720809668.4135700,1609460227276225000
1720809668.4208100,1609460227283551000
1720809668.4284500,1609460227290859000
1720809668.4357000,1609460227298135000
1720809668.4428700,1609460227305469000
1720809668.4501700,1609460227312663000
1720809668.4573000,1609460227319927000
1720809668.46448,1609460227327170000
1720809668.471750,1609460227334378000
1720809668.4788400,1609460227341577000
1720809668.4860600,1609460227348813000
1720809668.4966000,1609460227356022000
1720809668.500700,1609460227363468000
1720809668.508870,1609460227370654000
1720809668.5151800,1609460227378025000
1720809668.5224900,1609460227385332000
1720809668.529770,1609460227392651000
1720809668.5371100,1609460227399936000
1720809668.5452700,1609460227407283000
1720809668.5517900,1609460227414578000
1720809668.5590300,1609460227421880000
1720809668.5662900,1609460227429130000
1720809668.5736400,1609460227436406000
1720809668.5808500,1609460227443556000
1720809668.587890,1609460227450738000
1720809668.5967700,1609460227457950000
1720809668.6025800,1609460227465222000
1720809668.6097400,1609460227472420000
1720809668.6169100,1609460227479603000
1720809668.6241000,1609460227486837000
1720809668.6314300,1609460227494085000
1720809668.63862,1609460227501299000
1720809668.6472100,1609460227508550000
1720809668.6533700,1609460227515818000
1720809668.6603700,1609460227523141000
1720809668.6676400,1609460227530418000
1720809668.6749400,1609460227537704000
1720809668.6824100,1609460227544983000
1720809668.689560,1609460227552301000
1720809668.6993200,1609460227559557000
1720809668.7040700,1609460227566844000
1720809668.7117100,1609460227574134000
1720809668.718630,1609460227581458000
1720809668.7261100,1609460227588688000
1720809668.7331300,1609460227595964000
1720809668.740470,1609460227603256000
1720809668.7494700,1609460227610590000
1720809668.7550200,1609460227617823000
1720809668.7623100,1609460227625133000
1720809668.7696200,1609460227632449000
1720809668.7772400,1609460227639795000
1720809668.78418,1609460227647011000
1720809668.791880,1609460227654289000
1720809668.801710,1609460227661581000
1720809668.8062000,1609460227668903000
1720809668.8134700,1609460227676143000
1720809668.8206200,1609460227683373000
1720809668.827990,1609460227690676000
1720809668.8352300,1609460227697971000
1720809668.8425100,1609460227705182000
1720809668.8530200,1609460227712482000
1720809668.857120,1609460227719885000
1720809668.8643400,1609460227727071000
1720809668.8716600,1609460227734285000
1720809668.8788000,1609460227741530000
1720809668.886030,1609460227748778000
1720809668.8934000,1609460227756091000
1720809668.9026800,1609460227763253000
1720809668.9075500,1609460227770431000
1720809668.915070,1609460227777660000
1720809668.9221400,1609460227784890000
1720809668.9292000,1609460227792050000
1720809668.9363900,1609460227799258000
1720809668.9436600,1609460227806472000
1720809668.952680,1609460227813751000
1720809668.9581200,1609460227820992000
1720809668.965310,1609460227828211000
1720809668.9727200,1609460227835440000
1720809668.980050,1609460227842767000
1720809668.9873800,1609460227850065000
1720809668.99466,1609460227857383000
1720809669.0047600,1609460227864689000
1720809669.0092400,1609460227872079000
1720809669.0165000,1609460227879333000
1720809669.0243400,1609460227886641000
1720809669.0310500,1609460227893955000
1720809669.0387800,1609460227901300000
1720809669.0459700,1609460227908549000
1720809669.0565600,1609460227915799000
1720809669.0605700,1609460227923052000
1720809669.0674300,1609460227930326000
1720809669.0747500,1609460227937558000
1720809669.0821300,1609460227944733000
1720809669.089020,1609460227951918000
1720809669.0963000,1609460227959174000
1720809669.1035300,1609460227966338000
1720809669.110740,1609460227973502000
1720809669.1180100,1609460227980754000
1720809669.1256300,1609460227988067000
1720809669.1324700,1609460227995276000
